mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_53457,CC#CCC#CC(C)O,3.83157,0.53311,0.48191,1.6096,89.48,-0.2452,0.0367,0.2819,2293.0433,0.15531,-385.835842,-385.824371,-385.823427,-385.875799,38.462,-1878.9859667131,-1888.6753331821,-1899.3442412,-1754.804445649
gdb_49387,O=CC1C2C1C1OCC21,3.96602,1.1069,1.05873,3.9892,73.13,-0.2505,-0.0233,0.2272,1160.2324,0.136164,-421.767632,-421.760386,-421.759442,-421.799576,28.065,-1699.8503449741,-1710.4132039711,-1719.896119979,-1583.7555323931
gdb_85428,CC1OC(=N)OC1(C)C,2.2855,1.57525,1.24233,4.4904,76.1,-0.2475,0.0615,0.309,1120.1593,0.169892,-440.328242,-440.319117,-440.318173,-440.361633,35.038,-1902.348754292,-1914.397554601,-1925.659458624,-1766.797397657
gdb_41362,C1OC2C3CNC12CO3,2.84352,1.89634,1.70763,1.9098,70.1,-0.2275,0.0503,0.2777,877.307,0.151297,-439.007968,-439.001586,-439.000642,-439.038359,26.962,-1701.7165567401,-1713.709508748,-1723.785420761,-1577.6536348771
gdb_110807,CCC1C2OC(C#N)C12,2.39377,1.38125,1.05747,4.2332,75.92,-0.2608,-0.003,0.2578,1188.8789,0.147212,-401.913839,-401.905276,-401.904332,-401.947505,31.601,-1779.3256148421,-1789.9505972301,-1800.026509243,-1657.573808626
gdb_40548,C1CN1C1=NCC2OC12,3.91922,1.29644,1.0814,1.0463,74.88,-0.2378,0.0003,0.2381,1116.5519,0.137329,-417.963238,-417.955896,-417.954952,-417.995401,28.086,-1661.719760589,-1672.221751213,-1681.704667221,-1545.402182313
gdb_58334,CC(O)C(O)CCC=O,3.50923,0.66824,0.58794,3.2513,76.88,-0.2462,-0.0173,0.2289,1866.8029,0.178394,-461.370595,-461.359498,-461.358554,-461.407821,39.087,-1940.8539615501,-1952.553866855,-1964.408766883,-1801.0757042911
gdb_38913,C1OC2CC3OC3C2=C1,3.61107,1.55417,1.22418,1.801,73.96,-0.2333,-0.0009,0.2324,1003.2174,0.137947,-421.803891,-421.797165,-421.796221,-421.835082,26.856,-1722.6031938051,-1733.492357482,-1742.97527349,-1606.035866947
gdb_119073,CCC1(CCO)CCO1,2.05203,1.16344,0.8854,1.3992,81.2,-0.2411,0.0755,0.3165,1433.2875,0.204286,-425.409447,-425.39896,-425.398015,-425.445643,38.012,-2101.5671740671,-2115.4275928591,-2128.467857388,-1948.0276444381
gdb_36707,C#CCOC1CC=CC1,4.46893,0.79985,0.76487,1.2897,83.43,-0.2407,0.0275,0.2682,1530.2012,0.157869,-385.851584,-385.842575,-385.84163,-385.886527,33.153,-1888.8642133911,-1900.098507018,-1910.766787527,-1761.536362201
gdb_60652,NC(=O)C(O)C1CCC1,2.91222,1.11614,0.86414,4.002,75.74,-0.2551,0.0196,0.2747,1348.5211,0.170657,-440.310289,-440.300732,-440.299788,-440.345296,35.311,-1891.083085215,-1902.860801636,-1914.122705659,-1756.545783124
gdb_101843,CCC(O)CCN1CC1,4.85659,0.59847,0.55919,1.0223,87.27,-0.2303,0.0719,0.3021,2061.1326,0.21564,-405.520144,-405.50933,-405.508386,-405.557021,39.173,-2158.7595993451,-2173.303375438,-2186.937263481,-1998.9098392121
gdb_130719,c1cc(=O)c(=O)[nH]nc1,2.64183,1.76719,1.05888,4.6958,73.69,-0.2577,-0.101,0.1567,1025.7612,0.091133,-452.764115,-452.756976,-452.756032,-452.79659,26.132,-1400.777673047,-1407.852209513,-1414.963141501,-1311.141777451
gdb_77502,CC1C2(C)CC1(O)C2O,1.89932,1.70819,1.27489,1.6368,78.98,-0.245,0.0713,0.3163,1131.8349,0.180417,-424.184017,-424.174256,-424.173312,-424.217663,37.439,-1960.4504401111,-1972.9893249491,-1984.8442249771,-1818.6817243041
gdb_100327,CC(CC#N)(CO)CO,2.59682,1.0947,0.94785,2.8096,74.85,-0.2719,0.0333,0.3052,1300.8245,0.169199,-440.295213,-440.284803,-440.283859,-440.330511,37.848,-1881.6227595311,-1892.865210775,-1904.127114798,-1747.268062559
gdb_3296,OC1CN2CCC12,4.65397,2.66529,2.15405,1.5127,59.65,-0.2097,0.0599,0.2697,657.5896,0.138048,-325.720699,-325.714314,-325.71337,-325.751034,24.264,-1465.8246284781,-1476.037964962,-1484.929139983,-1360.236826593
gdb_126647,CCCNc1cnn[nH]1,6.4188,0.68067,0.62323,5.9521,79.21,-0.2123,0.0171,0.2294,1772.9501,0.160614,-415.382968,-415.373832,-415.372888,-415.417851,32.81,-1763.886383406,-1775.039100863,-1785.708008881,-1635.544477672
gdb_81493,CC1(C#N)C2OC1C2O,2.27388,1.96312,1.20194,3.1941,69.56,-0.2648,0.0211,0.286,1007.2373,0.122515,-437.818334,-437.810074,-437.80913,-437.850769,31.357,-1583.062134948,-1592.099519566,-1600.989439569,-1473.652803253
gdb_97552,CCC#CC(C)(O)CC,2.96644,0.71267,0.65965,1.7794,92.0,-0.2466,0.0456,0.2922,1880.7384,0.202,-388.277454,-388.265674,-388.26473,-388.315469,42.046,-2155.416231393,-2168.4659085571,-2181.506800595,-2003.2741643071
gdb_128035,CN=COc1ccn[nH]1,4.68255,1.00185,0.82952,3.6855,76.44,-0.2226,-0.0074,0.2152,1347.1907,0.125664,-434.079505,-434.071447,-434.070503,-434.112659,29.325,-1586.074178148,-1595.237692075,-1604.127612078,-1476.755835258
gdb_38652,C1C2OC=NC3CN1C23,2.81796,2.17957,1.53719,1.0573,70.6,-0.2229,0.0162,0.2392,868.1634,0.139952,-417.968188,-417.961929,-417.960985,-417.998864,25.586,-1664.825930139,-1676.0075130101,-1685.490429018,-1547.5752459801
gdb_25525,N=C1NC(NC=O)=CO1,3.73595,1.17708,0.89507,5.8363,69.89,-0.1905,-0.0199,0.1705,1197.2047,0.101882,-470.046504,-470.038638,-470.037694,-470.079489,29.044,-1429.03252079,-1436.538783448,-1444.242711441,-1332.723066979
gdb_72505,CC12COC(C=C1)C2=O,2.30979,1.91051,1.69157,2.5708,72.38,-0.229,-0.0145,0.2145,916.4157,0.136328,-421.837559,-421.830001,-421.829057,-421.869247,29.537,-1743.7301668171,-1754.097243006,-1763.580159014,-1627.474711932
gdb_21640,c1cc(nnc1N)N,5.77314,1.5875,1.24866,3.9084,69.73,-0.2001,-0.0342,0.1659,916.1572,0.10982,-374.931066,-374.924183,-374.923239,-374.961676,26.968,-1384.847102064,-1392.970206069,-1400.674761571,-1289.692892322
gdb_115396,OCC1CCC(O)CO1,3.12808,1.07554,0.94628,1.4936,74.3,-0.2554,0.0694,0.3248,1306.5446,0.183797,-461.368752,-461.359889,-461.358945,-461.402184,34.42,-1939.697462463,-1952.7992228741,-1964.6541229021,-1797.538436058
gdb_55628,CC(=N)OC(C)(C)C#C,2.70036,1.12637,0.9682,1.0753,82.89,-0.2575,0.0274,0.2849,1324.2292,0.166446,-403.129146,-403.118451,-403.117507,-403.1645,39.292,-1914.090075191,-1925.154313879,-1936.416217902,-1780.026542395
gdb_19057,OC1CC2CN3C2C13,3.51597,2.30324,2.08072,3.074,66.16,-0.2245,0.0659,0.2904,738.7105,0.144922,-363.815794,-363.809552,-363.808608,-363.845774,25.608,-1621.649545885,-1632.8417964091,-1642.325339926,-1506.7118599001
gdb_25443,c1cn(ccc1=O)C=O,5.12815,1.06375,0.881,3.4112,77.28,-0.2408,-0.0676,0.1732,1206.2041,0.102872,-436.762391,-436.755294,-436.754349,-436.794182,26.688,-1548.300018875,-1556.2900909721,-1563.993391456,-1451.857533156
gdb_20667,Cc1c[nH]nc1C#N,3.44641,1.99392,1.27307,6.2987,66.27,-0.2629,-0.0278,0.2351,885.6444,0.097532,-357.686524,-357.679372,-357.678427,-357.718595,25.242,-1380.341587444,-1387.407966293,-1394.518898281,-1293.097756156
gdb_69422,CC12CN1C(CC#N)C2,4.38504,0.93514,0.87044,5.4384,80.13,-0.2428,0.0332,0.276,1367.3801,0.159137,-382.04658,-382.037803,-382.036858,-382.080348,32.833,-1850.350848516,-1861.7300967221,-1872.398377231,-1721.9254840851
gdb_14422,CC1C2C3OC1C23C,4.13032,1.82181,1.64377,1.8782,71.23,-0.2251,0.0831,0.3083,874.3057,0.153527,-347.744848,-347.737515,-347.736571,-347.775966,28.591,-1725.734463715,-1737.131282173,-1747.207821695,-1605.133509005
gdb_116383,CCC1CCCOC1=O,2.75665,1.27699,0.93287,4.1762,79.05,-0.2566,0.0101,0.2668,1302.9366,0.183575,-424.280603,-424.271603,-424.270658,-424.314772,33.642,-2021.0590243851,-2034.0754435721,-2045.9297160911,-1879.6184957851
gdb_91958,OC1CC2CC2C11CC1,2.37956,1.68639,1.38038,1.4576,81.73,-0.2494,0.0749,0.3243,1052.4765,0.184121,-387.075919,-387.067927,-387.066983,-387.107847,32.912,-2029.293824992,-2042.9434007601,-2054.798300788,-1886.7030723951
gdb_62677,CC1(C)C2C3CN3C12C,2.36947,1.70871,1.29166,1.5194,86.41,-0.2121,0.0695,0.2816,1104.0923,0.193079,-367.122779,-367.113735,-367.112791,-367.155637,36.09,-2046.427958237,-2060.3059472811,-2072.753843314,-1897.6832248771
gdb_79156,CC1OC2C3C1C2N3C,3.90347,1.31167,1.16106,1.9219,78.93,-0.214,0.0878,0.3019,1129.4524,0.171311,-403.077925,-403.070148,-403.069204,-403.109795,31.22,-1881.9484367021,-1894.8437466521,-1906.105650675,-1745.6986625501
gdb_77410,CC12C(O)C1(O)C1CN21,2.56092,1.66619,1.35612,2.527,72.08,-0.2305,0.0506,0.2811,1007.3121,0.146385,-439.009288,-439.000811,-438.999867,-439.041654,33.12,-1702.5448686201,-1713.223189273,-1723.299101286,-1579.721277032
gdb_74277,CC1=CC(OC1=O)(C)C,2.70285,1.32896,1.11164,4.4887,78.98,-0.2623,-0.0326,0.2296,1192.5985,0.157386,-423.101073,-423.091771,-423.090827,-423.134806,34.631,-1908.7449535291,-1919.7947595101,-1930.463667528,-1780.4017927771
gdb_95293,CC1OCC2CCC12O,2.0181,1.81015,1.43388,1.1492,77.37,-0.2455,0.0669,0.3124,1055.827,0.182723,-424.225723,-424.217031,-424.216087,-424.25877,33.974,-1986.6213304651,-1999.8310224241,-2011.685922452,-1844.4767367671
gdb_118906,COCC1(O)CC=CC1,3.04339,1.05293,0.98402,2.0696,80.02,-0.236,0.0287,0.2647,1330.6333,0.181746,-424.227559,-424.21816,-424.217216,-424.262151,35.143,-1987.773436989,-2000.5394800851,-2012.394380113,-1846.5983446961
gdb_1328,CC1(C)CC1C=O,4.56847,1.69259,1.58646,3.3742,66.52,-0.243,-0.0155,0.2275,857.5795,0.146416,-309.727166,-309.719292,-309.718348,-309.75884,28.845,-1618.486900525,-1628.655056361,-1638.139227387,-1507.3619592241
gdb_98999,COC(=N)CC(=O)CO,4.4525,0.73296,0.66969,2.6966,70.84,-0.266,-0.0406,0.2254,1666.2226,0.145087,-476.239971,-476.229929,-476.228985,-476.276614,34.766,-1710.6246745041,-1720.320316063,-1730.396228076,-1590.228915237
gdb_19054,CN1CC2OC3C2C13,4.36449,2.0913,1.78814,2.2269,67.11,-0.1987,0.0819,0.2807,784.016,0.143613,-363.799574,-363.793216,-363.792272,-363.829824,25.573,-1611.471349905,-1622.590809385,-1632.074352902,-1496.70309135
gdb_78043,CC1C2C(C1=O)C2(C)C,2.75055,1.24274,1.10417,3.3034,84.19,-0.2329,-0.0077,0.2252,1237.0394,0.180616,-387.09452,-387.085066,-387.084121,-387.128147,36.048,-2040.966119901,-2053.6982775111,-2065.55255003,-1899.4415050951
gdb_82264,NC1C2OC2C=C1C#N,3.21969,1.40491,1.08228,3.2101,72.79,-0.2544,-0.0649,0.1895,1065.4361,0.114172,-416.799128,-416.791531,-416.790586,-416.8313,28.752,-1559.081878513,-1567.646748854,-1575.943045343,-1456.14090959
gdb_122725,CCCOCC#CC#C,8.89508,0.4329,0.4171,1.5339,96.31,-0.2435,-0.022,0.2215,2564.7658,0.155443,-385.827119,-385.816353,-385.815409,-385.864322,37.082,-1873.512205706,-1883.64396602,-1894.312874038,-1747.602524856
gdb_54013,CC(=N)N(C=O)C(=N)N,2.18202,1.58329,0.97878,2.0238,73.5,-0.2473,-0.0305,0.2169,1186.4647,0.136245,-451.360697,-451.351654,-451.35071,-451.394929,33.474,-1613.577897618,-1623.011240415,-1632.494156423,-1497.942421625
gdb_82733,OC1C2CN3C2C3C1=O,2.79589,1.90285,1.42476,2.4305,67.87,-0.2469,-0.0386,0.2083,907.2266,0.125792,-437.855577,-437.848727,-437.847783,-437.886728,27.383,-1606.432452635,-1616.3546249431,-1625.244544946,-1496.217399384
gdb_128130,CNc1c(cnn1C)N,1.93073,1.87367,1.02154,2.907,80.22,-0.1826,0.0317,0.2144,1188.2025,0.160544,-415.38901,-415.379269,-415.378325,-415.424066,34.69,-1767.677792784,-1778.4508672961,-1789.119775314,-1639.444446107
gdb_90710,CC1(C)OC2C(O)CC12,2.89107,1.34538,1.32001,2.6127,77.57,-0.2435,0.0653,0.3088,1108.5645,0.181638,-424.204214,-424.195432,-424.194488,-424.23741,34.734,-1973.124239384,-1986.277455533,-1998.132355561,-1831.073144527
gdb_99048,CC(OC(=O)CN)C#N,3.15032,0.87716,0.78426,3.5953,70.22,-0.2576,-0.0069,0.2508,1492.1461,0.134049,-455.183065,-455.172813,-455.171869,-455.220702,34.607,-1662.9873287691,-1671.662640694,-1681.145556702,-1549.848711087
gdb_74940,CC1=CC2OC3CC1C23,3.14747,1.68746,1.36641,2.0376,79.56,-0.227,0.0083,0.2353,995.4377,0.161159,-385.872101,-385.865018,-385.864073,-385.903302,29.004,-1901.738815544,-1914.1816915051,-1924.849972014,-1772.062825676
gdb_32160,c1cc(cc(c1)N)CO,2.74604,1.23899,0.87321,2.278,83.99,-0.2008,0.0032,0.204,1299.8497,0.149702,-402.012151,-402.003726,-402.002782,-402.045329,32.568,-1841.01727965,-1851.72885828,-1861.804770293,-1718.959249042
gdb_128608,COc1conc1C#N,2.28993,1.594,0.9455,6.2177,67.44,-0.2613,-0.0611,0.2002,1145.0875,0.089249,-452.72697,-452.719195,-452.71825,-452.759828,27.473,-1377.468851242,-1384.1442919841,-1391.2545964631,-1288.073291593
gdb_33702,N#CC12C=CC3C1CN23,3.2234,1.8327,1.3499,4.446,73.8,-0.2418,-0.0343,0.2076,913.1794,0.114373,-379.595365,-379.588909,-379.587964,-379.626014,26.256,-1567.894614909,-1577.1761005281,-1585.472397017,-1464.253973451
gdb_8878,CCC(=O)C(C)OC,3.25629,1.29227,0.98249,2.587,72.29,-0.2398,-0.0101,0.2297,1245.5803,0.173166,-386.157013,-386.146754,-386.145809,-386.193134,35.281,-1847.3532380231,-1858.690443126,-1869.952347149,-1716.264725396
gdb_26258,CC(C)c1nccn1C,2.50547,1.38047,1.05981,3.5992,85.04,-0.2097,0.0364,0.246,1238.399,0.182914,-383.320765,-383.310999,-383.310055,-383.356407,35.173,-2022.061783767,-2034.59753106,-2046.452431088,-1881.44140943
gdb_64034,CC1(O)CC=CC1C#N,2.28649,1.58785,1.1875,4.5377,76.61,-0.2647,-0.0009,0.2638,1088.469,0.146914,-401.976351,-401.967569,-401.966625,-402.009613,33.399,-1818.5524574501,-1829.0400153671,-1839.11592738,-1696.547137598
gdb_33150,CCCn1ccc(c1)N,4.54615,0.78694,0.71528,1.7649,87.58,-0.1708,0.053,0.2238,1653.6188,0.183466,-383.30426,-383.294519,-383.293575,-383.339611,35.958,-2011.704747722,-2024.25618274,-2036.111082768,-1870.901768266
gdb_30251,CC1CN2C=CC(C)=C12,2.53877,1.55992,1.03248,1.8632,88.33,-0.1913,0.0558,0.2471,1204.4537,0.171689,-366.02585,-366.016981,-366.016037,-366.059971,32.842,-1985.94675829,-1998.157455921,-2009.419359944,-1851.365530569
gdb_100337,CCC(O)(CO)CC#N,2.51737,1.12102,0.95284,3.8912,75.3,-0.2828,0.0321,0.3149,1314.5933,0.167926,-440.298912,-440.288076,-440.287132,-440.334881,38.739,-1883.943915322,-1894.919047732,-1906.180951755,-1750.010276889
gdb_71071,CC12OC3=NCCC1C23,3.63538,1.59982,1.31727,3.744,76.58,-0.2266,-0.022,0.2046,995.1219,0.148118,-401.875047,-401.867755,-401.866811,-401.906251,29.642,-1754.983285714,-1766.405832041,-1776.481744054,-1631.68655234
gdb_44942,N=C1OC2CC1CCO2,2.64562,1.77402,1.59618,2.0015,71.25,-0.2643,0.0223,0.2866,928.2038,0.151902,-439.118739,-439.112007,-439.111063,-439.14967,27.639,-1771.226356179,-1782.999680037,-1793.07559205,-1647.502289176
gdb_73367,CC12CC3CC1C3CO2,2.46927,2.09055,1.579,1.4558,80.71,-0.2335,0.0914,0.3249,951.4309,0.185561,-387.092834,-387.085792,-387.084848,-387.123667,30.134,-2039.908139727,-2054.1538490451,-2066.008749073,-1896.6302647751
gdb_124817,CC(O)CC1=CN=NN1,4.50742,0.94751,0.81357,6.3444,74.12,-0.243,0.0118,0.2548,1389.084,0.148658,-435.273541,-435.264911,-435.263967,-435.307249,31.865,-1707.4908945581,-1718.072578825,-1728.148490838,-1585.149229882
gdb_3758,Cn1c(ccn1)O,4.05076,3.42009,1.87653,2.7379,55.69,-0.2145,0.0402,0.2546,645.1519,0.103009,-340.65257,-340.645874,-340.64493,-340.6836,23.555,-1274.811516387,-1282.163411831,-1289.275598837,-1189.408168996
gdb_19634,C#CC12C3C4C3N1C24,6.25633,1.75385,1.68388,2.0248,68.46,-0.2198,0.0137,0.2335,768.8712,0.094697,-324.161603,-324.155586,-324.154642,-324.191456,24.077,-1348.4998982571,-1356.2797548391,-1363.391314336,-1260.4804658451
gdb_48859,O=CC12CC3=NCC1N23,4.33545,1.39308,1.20086,2.1859,72.38,-0.248,-0.0598,0.1883,993.6232,0.112506,-416.710365,-416.703429,-416.702485,-416.741766,26.707,-1503.3822971461,-1512.361950936,-1520.658874934,-1399.9575187841
gdb_91777,CC12CC1CC(O)C2=O,2.38265,1.70564,1.24547,1.8957,75.33,-0.2328,-0.021,0.2118,1064.5003,0.159347,-423.048923,-423.040314,-423.03937,-423.081909,33.004,-1876.0203591791,-1887.5050288971,-1898.1739369151,-1747.2084492041
gdb_2510,COC(C#N)C#N,3.40959,2.35867,1.45933,4.3677,51.87,-0.3184,-0.0403,0.2781,775.2676,0.076999,-339.426816,-339.419476,-339.418532,-339.458581,24.111,-1133.491469515,-1138.662143675,-1144.588338671,-1061.920303011
gdb_106986,CCC12CC1C(O)C2=O,2.9453,1.26738,1.01645,1.9747,76.39,-0.2279,-0.0152,0.2127,1218.9429,0.157757,-423.018878,-423.009607,-423.008663,-423.053151,34.069,-1857.166851274,-1868.2361100341,-1878.9050180521,-1729.1625453821
gdb_15614,CN=C1C(=O)OCO1,3.63381,1.87513,1.25651,4.318,58.99,-0.2732,-0.0544,0.2188,907.5533,0.095297,-435.771982,-435.764557,-435.763612,-435.804598,25.024,-1321.490655879,-1328.385097262,-1335.49602925,-1234.436959818
gdb_48239,C(=O)C(=O)N(C=O)C=O,2.00122,1.66864,0.98418,2.3144,58.95,-0.2772,-0.1232,0.154,1106.3001,0.074069,-509.808232,-509.799511,-509.798566,-509.84264,28.812,-1304.056573332,-1309.249210307,-1315.766518781,-1222.115193094
gdb_131927,c1c(oc(=O)o1)N(=O)=O,4.61928,1.17844,0.93891,2.8556,54.87,-0.2909,-0.1158,0.1751,1087.0381,0.053253,-545.643999,-545.637264,-545.63632,-545.675969,23.622,-1064.6656548861,-1069.326791738,-1074.658735711,-994.3093458061
gdb_70618,CC12NC1CCC21CN1,2.33667,1.84524,1.29265,2.3438,81.91,-0.2318,0.0647,0.2964,1061.1098,0.184695,-383.237876,-383.229721,-383.228777,-383.270124,32.932,-1970.0481902661,-1983.594854558,-1995.449754586,-1827.298050383
gdb_123170,COCCCCN1CC1,7.93001,0.44155,0.43303,0.8831,88.53,-0.2313,0.0893,0.3206,2566.374,0.215874,-405.5059,-405.49504,-405.494096,-405.543396,37.933,-2149.8213611491,-2164.3362718281,-2177.970159871,-1990.360029087
gdb_69253,CC12CC1C(=O)CCC2,2.47501,1.50354,1.1384,3.435,82.9,-0.2292,-0.0047,0.2244,1157.4817,0.18389,-387.124084,-387.115703,-387.114759,-387.156765,33.241,-2059.517795977,-2072.9232707441,-2084.778170772,-1917.3995576571
gdb_102444,CCN(CC)C(=O)C#N,1.96468,1.37536,0.91754,5.2424,78.82,-0.2647,-0.0468,0.2179,1321.9602,0.157884,-419.249085,-419.238801,-419.237857,-419.285164,35.751,-1840.748705798,-1851.1816704321,-1861.85057845,-1713.517490994
gdb_77837,CN1C2C(C#C)C1C2=O,3.4597,1.27185,1.05208,1.5296,77.48,-0.2491,-0.0055,0.2436,1130.4096,0.122103,-400.647018,-400.638756,-400.637812,-400.679668,31.329,-1612.235655867,-1621.2724129761,-1630.162332979,-1503.217262279
gdb_120158,CC12CN(C1)C2CCO,3.03394,0.96274,0.84817,2.903,83.17,-0.2241,0.0743,0.2985,1451.1399,0.193898,-404.265336,-404.255866,-404.254922,-404.300334,35.433,-1999.207905987,-2012.8179486881,-2025.265844721,-1851.5500182151
gdb_35223,N#CC1CC11COC=N1,3.4594,1.25539,1.0717,3.161,71.57,-0.2541,-0.0082,0.2459,1096.138,0.114048,-416.821776,-416.814291,-416.813347,-416.854256,27.663,-1573.293702345,-1581.9288536941,-1590.225777692,-1470.5460061941
gdb_13943,OC1CCC11COC1,3.28331,1.81884,1.46864,3.1866,67.42,-0.2382,0.0654,0.3035,909.2894,0.153734,-384.900087,-384.892305,-384.891361,-384.932403,28.993,-1686.472480603,-1697.5869200111,-1707.663459533,-1566.3672580031
gdb_91411,CC1OC2CC(C2)C1=O,2.53219,1.78597,1.30273,2.3336,75.0,-0.2383,-0.016,0.2222,1023.5023,0.160084,-423.036401,-423.02856,-423.027616,-423.068866,30.747,-1868.1626914811,-1880.1292881111,-1890.798196129,-1739.023849317
gdb_89738,CC1OC2(CC2)C1(C)C,2.21781,1.48792,1.24235,1.5954,85.62,-0.2219,0.0799,0.3017,1187.6331,0.203039,-388.273124,-388.263139,-388.262194,-388.307762,38.379,-2152.699117423,-2166.8751732421,-2179.915437771,-1998.437952444
gdb_106150,COC12C3CC1CC23C,2.35227,1.6318,1.26116,0.9253,83.19,-0.2242,0.0926,0.3168,1119.9803,0.182032,-387.031856,-387.023095,-387.022151,-387.065037,33.663,-2001.6438959251,-2014.8109172721,-2026.6658173,-1859.839412105
gdb_70588,OC12CC1COC1CC21,2.51508,1.82537,1.32103,1.8155,74.2,-0.2341,0.0783,0.3125,1002.8631,0.160215,-422.991838,-422.984296,-422.983352,-423.023245,31.23,-1840.199007914,-1852.353229735,-1863.0221377531,-1710.396261228
gdb_69328,CC12COC(C)(C)C1N2,2.86563,1.34854,1.27369,1.3096,81.41,-0.2419,0.0814,0.3233,1150.112,0.193433,-404.349017,-404.339741,-404.338797,-404.382128,36.289,-2051.7184866161,-2065.450266063,-2077.898162096,-1902.8764893611
gdb_102673,CCC(CC)OCC#C,1.78873,1.08086,0.72459,1.2235,88.83,-0.2473,0.0334,0.2807,1641.7397,0.201608,-388.253255,-388.241731,-388.240786,-388.291344,40.701,-2140.2311411021,-2153.4414605701,-2166.481725099,-1988.135509682
gdb_77445,CC12OC(=O)C1(O)C2O,2.44538,1.56174,1.24391,2.9407,62.41,-0.2593,-0.0053,0.2539,1025.1532,0.109792,-494.885607,-494.876921,-494.875977,-494.918603,31.979,-1500.8716336371,-1508.752519168,-1517.049443166,-1398.295874952
gdb_17112,COC1CC2CC1O2,4.79304,1.54225,1.46395,2.548,67.55,-0.2387,0.0893,0.328,928.4875,0.154746,-384.903425,-384.89632,-384.895376,-384.934791,27.32,-1688.5671056451,-1700.106368646,-1710.182908168,-1567.8657494951
gdb_56243,C(CNC(=O)N)C(=O)N,4.50515,0.68755,0.62302,2.8876,69.6,-0.2423,0.0333,0.2756,1730.7117,0.147468,-472.480847,-472.470463,-472.469519,-472.517722,36.47,-1700.901422549,-1710.381828521,-1720.457740534,-1580.291055204
gdb_21959,C(CO)c1nnon1,7.06973,1.0637,0.98647,2.3369,55.71,-0.2871,-0.0734,0.2136,1108.8661,0.094864,-431.857319,-431.84997,-431.849026,-431.890141,25.142,-1214.1652815731,-1221.106786131,-1228.218345628,-1126.8806622
gdb_80200,CC1C2OC(=N)C12C#N,2.22559,1.61664,1.20821,4.809,72.85,-0.2869,-0.0127,0.2743,1056.8814,0.112182,-416.791942,-416.783887,-416.782943,-416.824636,29.751,-1554.572598839,-1562.850070058,-1571.146994056,-1451.959189614
gdb_84462,CC1C=CC2(NC12)C#N,4.08647,1.19203,1.0449,3.6721,79.35,-0.2563,-0.0175,0.2388,1154.8932,0.137228,-380.868839,-380.860968,-380.860024,-380.901064,30.344,-1739.159391261,-1749.3300571331,-1758.812973141,-1623.1367422151
gdb_121687,C(COC(=O)CC#N)O,2.06251,1.17056,0.78185,2.874,66.17,-0.2812,-0.0153,0.2659,1399.7785,0.122284,-475.060667,-475.050929,-475.049985,-475.097757,32.727,-1598.4524206821,-1606.561719489,-1615.451639492,-1491.70811971
gdb_91015,CC12CN1C1CC(O)C21,2.70536,1.57142,1.344,2.3914,78.05,-0.2146,0.061,0.2756,1051.267,0.171009,-403.075813,-403.067622,-403.066678,-403.107981,32.853,-1880.623137694,-1893.258658918,-1904.520562941,-1744.560361224
gdb_36124,N#CCC12CC=CC1N2,3.99515,1.13492,1.00218,4.4761,76.52,-0.2445,-0.0071,0.2374,1176.5723,0.13764,-380.871823,-380.864093,-380.863149,-380.9045,29.543,-1741.031878117,-1751.2910227581,-1760.773938766,-1625.292863139
gdb_80980,CC1C2CC1(C)C=CC2,2.37021,1.74613,1.29932,0.2006,90.03,-0.2278,0.0253,0.2531,1106.2613,0.207149,-351.164302,-351.155894,-351.15495,-351.196294,34.819,-2221.0881857881,-2236.2544508091,-2249.295342847,-2065.4226556671
gdb_2765,CC1CCC1C=O,3.72207,2.2633,1.60962,2.9436,64.62,-0.2434,-0.0203,0.223,802.9428,0.147698,-309.720334,-309.712874,-309.711929,-309.752146,26.966,-1614.199759037,-1624.627703599,-1634.111247116,-1503.161413978
