mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_26569,NC1=C(O)OC=NC1=N,2.45185,1.90196,1.07261,4.0095,70.84,-0.1914,-0.027,0.1644,1026.635,0.102137,-470.032549,-470.024506,-470.023562,-470.065108,29.91,-1420.2756326951,-1427.67082626,-1435.3747542531,-1323.69886005
gdb_29812,Cc1cn(c(n1)C=O)C,2.47989,1.3905,0.90098,6.1563,82.19,-0.2315,-0.0544,0.1771,1267.693,0.135483,-418.061346,-418.052257,-418.051313,-418.095843,31.621,-1723.283413561,-1732.689145962,-1742.17206197,-1608.430441291
gdb_133304,NC1=C(F)C(=N)N=NN1,2.36749,1.90775,1.05853,6.1007,68.96,-0.2135,-0.0532,0.1603,1018.0066,0.08974,-490.172541,-490.164798,-490.163854,-490.204833,28.825,-1250.686932882,-1257.381198894,-1264.492130882,-1160.355129805
gdb_30800,Cc1cc(c(o1)CO)O,3.28134,1.17172,0.88888,1.6712,73.45,-0.1947,0.0185,0.2132,1282.7073,0.13553,-458.991828,-458.982989,-458.982045,-459.025485,32.555,-1703.8594999751,-1713.422109626,-1722.9050256341,-1588.583586639
gdb_64979,CC1(CC1)C(=O)NC=O,3.5649,1.03718,0.8619,5.7646,75.73,-0.2468,-0.029,0.2179,1339.8091,0.146346,-439.127791,-439.11855,-439.117606,-439.162491,33.53,-1776.9065676471,-1787.1054714241,-1797.1813834371,-1655.5475820651
gdb_75176,CC1=CCC(CC1)C#C,4.46274,0.93482,0.80287,0.854,91.79,-0.2324,0.0278,0.2603,1456.7047,0.182475,-349.951497,-349.942356,-349.941411,-349.98506,35.358,-2087.8937529571,-2100.8229483931,-2112.677220912,-1946.585001247
gdb_98455,C1CC(C1)(C(=O)CO)O,2.98676,1.16777,0.98291,3.9686,72.06,-0.2609,-0.0267,0.2343,1249.5371,0.156903,-460.1638,-460.154326,-460.153381,-460.198948,35.031,-1811.430857809,-1822.3721047331,-1833.0403852421,-1683.71959862
gdb_57787,CC(O)C#CC1CN1C,3.66454,0.70858,0.62915,1.1592,87.31,-0.2267,0.0243,0.251,1812.4067,0.168399,-403.0849,-403.07443,-403.073486,-403.122006,37.202,-1886.3253119771,-1897.53074019,-1908.792644213,-1753.361174949
gdb_64683,CC1(CC#C)OC1C#C,5.01788,0.86587,0.82075,1.8607,81.81,-0.258,0.0152,0.2733,1398.5026,0.131261,-384.604269,-384.594538,-384.593593,-384.638881,35.76,-1734.01444497,-1743.0185716111,-1752.50086011,-1619.8498500731
gdb_85967,NC(=O)C1(O)CC(O)C1,2.55383,1.51498,1.12101,4.593,68.17,-0.2395,0.0186,0.2581,1097.0135,0.146693,-476.248128,-476.239078,-476.238134,-476.28196,34.712,-1715.7432654171,-1726.061395904,-1736.137307917,-1593.583578351
gdb_77304,OC1C(CC=O)OC1=N,3.40672,0.96319,0.81643,1.7227,67.6,-0.2571,-0.0317,0.2254,1354.4838,0.121957,-475.018984,-475.009793,-475.008849,-475.054396,31.641,-1572.2959630351,-1580.7485092651,-1589.6384292681,-1464.4987019611
gdb_127788,CN1N=NC=C(C)C1=O,2.50028,1.83279,1.07155,0.8126,75.75,-0.2527,-0.0695,0.1832,1081.5807,0.124319,-434.085654,-434.077322,-434.076378,-434.118668,30.123,-1589.932730989,-1598.92430745,-1607.814227453,-1480.526536839
gdb_130781,c1cnoc(=O)c(=O)n1,2.48919,1.94846,1.32973,5.0736,60.21,-0.2816,-0.119,0.1626,895.7156,0.064465,-488.656895,-488.649763,-488.648818,-488.688962,25.315,-1197.1629252181,-1202.46412125,-1208.388433719,-1120.38594405
gdb_76348,CC1C(O)C(C=O)C1O,1.97716,1.69315,1.31894,4.1061,71.09,-0.2501,-0.0378,0.2123,1066.591,0.157464,-460.155027,-460.14563,-460.144685,-460.18901,34.818,-1805.9257213521,-1816.9152864691,-1827.583566978,-1677.483414178
gdb_126774,CCN1N=C(N)OC1=N,2.71039,1.35596,0.97312,3.0593,73.28,-0.1905,0.0381,0.2286,1216.6393,0.136505,-451.343603,-451.334613,-451.333669,-451.378302,32.684,-1602.851258772,-1612.317859546,-1621.800775554,-1487.508829482
gdb_30603,CNC(=O)c1ncco1,4.55408,1.08146,0.87878,2.7836,71.34,-0.2517,-0.0411,0.2106,1264.6379,0.11383,-454.007324,-453.999091,-453.998147,-454.041118,28.681,-1553.050889514,-1561.216036622,-1569.51296062,-1450.871716517
gdb_120008,CCCC1C(O)CC1=O,2.52359,1.034,0.81367,3.2313,80.0,-0.2376,-0.0176,0.2199,1485.3284,0.180202,-424.237512,-424.227436,-424.226492,-424.273272,36.519,-1994.0190340661,-2006.3602535691,-2018.2151535971,-1853.5768722851
gdb_131632,C(c1c(nno1)C#N)O,2.28189,1.73659,0.99702,3.7151,63.62,-0.2926,-0.0723,0.2202,1065.7356,0.076472,-468.783037,-468.775083,-468.774139,-468.816401,27.626,-1264.047227001,-1269.721163379,-1276.239099362,-1181.346560873
gdb_57649,CC(O)(CC1CC1)C=O,2.84344,0.95074,0.90376,2.9309,79.05,-0.2478,-0.0239,0.2238,1413.2678,0.179031,-424.221844,-424.211421,-424.210477,-424.258127,37.779,-1984.187223054,-1996.310696934,-2008.165596962,-1844.07324848
gdb_95920,CC1OCCC1(C)C#N,2.10749,1.56056,1.26556,3.8007,78.52,-0.2593,0.0339,0.2933,1119.513,0.170826,-403.177008,-403.167773,-403.166829,-403.211659,34.457,-1944.1239109491,-1956.1043127771,-1967.3662168,-1809.619239326
gdb_132106,NC1=C(F)C=CC(=N)O1,3.06752,1.4284,0.97537,3.4589,74.0,-0.19,-0.0374,0.1526,1102.124,0.10079,-477.998851,-477.99116,-477.990216,-478.030922,29.637,-1451.1741758551,-1458.790880097,-1466.49480809,-1354.686509488
gdb_124356,CC(=O)n1c(=O)onn1,2.93267,1.62838,1.05382,3.78,58.01,-0.2982,-0.0812,0.217,1025.7674,0.075479,-505.941913,-505.934165,-505.933221,-505.974964,26.851,-1227.067494122,-1232.870069845,-1239.388005828,-1143.914394005
gdb_124323,CC(=O)n1cc(cn1)N,4.2977,1.09903,0.88084,2.8407,76.51,-0.2122,-0.0345,0.1777,1267.1157,0.12501,-434.114408,-434.105869,-434.104925,-434.147849,31.156,-1607.9761247751,-1616.837806873,-1625.727726876,-1498.837876968
gdb_121412,COCC1OCCCO1,3.62125,0.96228,0.87259,1.5176,76.48,-0.2466,0.0856,0.3321,1434.3531,0.18264,-461.350806,-461.341709,-461.340765,-461.385227,33.29,-1928.4361859491,-1941.391109254,-1953.246009282,-1786.897765945
gdb_54972,CC1(CN1C(N)=O)C=O,3.40338,1.06405,0.97147,4.9325,70.86,-0.253,-0.0318,0.2212,1239.3328,0.13377,-455.169542,-455.160082,-455.159138,-455.204087,34.058,-1654.501524562,-1663.673823615,-1673.156739623,-1539.422649052
gdb_51828,N=C1OCCC1OC=O,2.86189,1.22189,0.98572,4.5823,67.45,-0.2752,-0.0103,0.2648,1189.6853,0.124712,-475.059768,-475.051528,-475.050583,-475.093618,29.174,-1597.8882900911,-1606.93759738,-1615.826889874,-1489.110859959
gdb_100562,COC(C)C(=O)N1CC1,2.72167,1.10305,0.9834,3.4354,77.53,-0.2398,-0.0005,0.2392,1321.2836,0.168495,-440.269249,-440.259089,-440.258145,-440.305197,35.562,-1865.3301158551,-1876.7294443491,-1887.991348372,-1731.3832997331
gdb_25979,c1cnc([nH]1)CC(=O)N,4.56192,1.02904,0.87239,3.2348,71.15,-0.2104,0.0138,0.2242,1276.444,0.126545,-434.148358,-434.140145,-434.139201,-434.182021,30.129,-1629.280055325,-1638.346305357,-1647.23622536,-1520.2811145161
gdb_120488,CCOC1CC(O)C1C,2.41151,1.07403,1.0071,2.427,82.83,-0.2456,0.075,0.3206,1386.861,0.204273,-425.413222,-425.403036,-425.402092,-425.448474,37.871,-2103.9360205421,-2117.9853195431,-2131.026211581,-1949.804122417
gdb_126362,CCc1nc(=O)[nH]nn1,2.98939,1.35867,0.94486,1.9747,70.33,-0.2585,-0.0956,0.1628,1185.6368,0.112998,-450.137581,-450.129591,-450.128647,-450.170834,28.692,-1473.9132194881,-1482.230223774,-1490.527147772,-1371.034373956
gdb_55009,NC(=[NH2+])C1NC1C([O-])=O,2.66173,1.62421,1.30825,3.1944,64.45,-0.2522,0.0039,0.2561,989.6993,0.125768,-471.213793,-471.205807,-471.204863,-471.246032,31.085,-1533.665253977,-1542.873321043,-1551.763241046,-1423.51671668
gdb_92895,CN1C=CCC(O)C1=O,2.33387,1.76196,1.04318,3.6351,75.22,-0.2227,-0.0129,0.2099,1125.9651,0.148482,-439.133739,-439.1252,-439.124256,-439.166983,31.992,-1780.638991179,-1791.2784062741,-1801.354318287,-1658.3663524931
gdb_53298,CC#CC1CC1CC#N,2.99989,0.78928,0.66816,4.1883,86.87,-0.2444,0.0282,0.2726,1676.7766,0.146187,-364.796626,-364.786722,-364.785778,-364.83336,34.256,-1842.4492551881,-1852.2333755161,-1862.309287529,-1722.8786702561
gdb_125607,Cc1c(c(n[nH]1)C)C#N,1.94735,1.90764,0.97533,4.5326,78.58,-0.2523,-0.0144,0.2378,1166.6423,0.125086,-396.991203,-396.98225,-396.981305,-397.025599,31.326,-1667.339731193,-1675.9422520741,-1684.831544568,-1559.056778153
gdb_65912,CC1(COC1)C(=O)C=O,2.43434,1.35932,1.19273,1.5328,68.72,-0.2565,-0.1042,0.1523,1107.0924,0.133023,-458.954713,-458.945427,-458.944483,-458.989807,32.177,-1680.5695034401,-1689.8516165681,-1699.334532576,-1566.195320537
gdb_47857,C1CN=CNC(=O)OC1,2.5055,1.74153,1.16281,1.8026,71.17,-0.2458,-0.0156,0.2302,1043.1083,0.138225,-455.17731,-455.169426,-455.168481,-455.210164,29.435,-1659.376014474,-1669.537267711,-1679.01955621,-1543.236021245
gdb_31213,c1coc(c1C#N)CN,2.11852,1.5896,0.94997,4.6553,74.55,-0.2445,-0.0273,0.2172,1180.7194,0.11427,-416.84441,-416.836184,-416.83524,-416.878023,29.511,-1587.496741051,-1595.6669082311,-1603.963832229,-1485.460012597
gdb_125128,CC1=C(OC=N)N=NN1,3.35258,1.15358,0.86484,3.6799,72.05,-0.234,-0.0134,0.2206,1269.3342,0.11306,-450.123913,-450.115373,-450.114428,-450.15868,29.332,-1465.3364264761,-1473.308300812,-1481.604597301,-1363.4076295701
gdb_128760,Cc1cn[nH]c1COC,3.12458,1.05297,0.80358,3.5591,79.37,-0.2224,0.0285,0.251,1434.8146,0.159625,-419.222007,-419.212508,-419.211563,-419.257526,33.095,-1823.7570170961,-1834.6825762951,-1845.350856804,-1696.1743972521
gdb_97196,CN=C1C=C(CCO1)N,3.5154,1.11822,0.8733,4.5446,87.88,-0.1981,-0.0011,0.197,1336.4484,0.16032,-419.233766,-419.224756,-419.223812,-419.267733,33.623,-1831.135895427,-1842.368306527,-1853.037214545,-1702.579381615
gdb_22949,ON=C1CCC1OC=N,2.46953,1.13097,0.81209,3.2731,75.47,-0.2567,-0.0166,0.2401,1375.1734,0.134265,-455.080814,-455.071597,-455.070653,-455.116198,32.421,-1598.82390601,-1608.14868975,-1617.631605758,-1484.271510551
gdb_118777,CCCC1(O)CC1(C)C,2.9199,0.91511,0.80182,1.2847,90.21,-0.2475,0.0733,0.3208,1602.6125,0.225678,-389.491466,-389.480071,-389.479126,-389.527611,42.459,-2289.3680675871,-2304.4364412041,-2318.662697743,-2122.681596899
gdb_28761,OC1=NC=C(OC=N)O1,5.14699,0.9265,0.81757,2.8387,63.19,-0.2316,0.0008,0.2324,1311.7537,0.089303,-489.901493,-489.893727,-489.892783,-489.935462,27.415,-1350.3077516861,-1356.9882125,-1364.099144488,-1261.353330864
gdb_95858,CC1COCC(O1)C#N,2.39923,1.44674,1.13793,3.77,72.26,-0.2595,0.0168,0.2763,1134.1954,0.148112,-439.09565,-439.087221,-439.086277,-439.128696,31.487,-1756.7378008781,-1767.446241963,-1777.522153976,-1634.34091541
gdb_47945,C1COCCOC(=O)N1,2.35842,1.74013,1.18978,2.9882,68.39,-0.2482,0.0352,0.2833,1051.6049,0.149829,-476.250485,-476.242522,-476.241578,-476.283073,30.367,-1717.2223041301,-1728.2225369,-1738.298448913,-1594.281995868
gdb_94210,CC1(CC#C)CCC1O,3.09856,1.04375,0.96001,1.7207,84.08,-0.2512,0.0517,0.303,1321.9133,0.179822,-387.048883,-387.038848,-387.037904,-387.08351,37.956,-2012.3284916681,-2024.6960665491,-2036.550966577,-1871.4313858621
gdb_109471,CCN1C(=NCC1=O)C,1.97402,1.82126,1.0351,3.1654,77.62,-0.2376,-0.0067,0.2309,1182.057,0.159226,-419.275643,-419.266472,-419.265527,-419.309901,33.304,-1857.41408982,-1868.545471971,-1879.21375248,-1729.040181127
gdb_128526,COc1c(onc1O)N,2.09871,1.80593,1.01548,2.1053,65.33,-0.2069,0.0221,0.229,1115.8893,0.111941,-491.058006,-491.049227,-491.048282,-491.091612,31.743,-1448.178447889,-1456.000347574,-1464.296644063,-1345.625279528
gdb_48060,C#CC1(CC1)C(=O)C=O,2.0232,1.80152,1.04932,1.7189,73.8,-0.245,-0.0939,0.151,1107.0168,0.108819,-420.592931,-420.583883,-420.582939,-420.627934,32.288,-1590.5665150791,-1598.22149737,-1606.518421368,-1489.762214301
gdb_96345,CC1(O)COCCC1O,2.14729,1.68682,1.3296,2.2979,73.71,-0.2443,0.0631,0.3073,1076.0953,0.182645,-461.371932,-461.362902,-461.361958,-461.404741,35.808,-1941.6929410831,-1954.6899074911,-1966.5448075191,-1799.142976571
gdb_58671,CC1CC1(C#N)N(C)C,2.13819,1.36385,1.16834,3.4844,83.94,-0.2341,0.0323,0.2665,1224.4319,0.180619,-383.265624,-383.255349,-383.254404,-383.300372,37.577,-1987.460309998,-1999.6766552101,-2011.530927729,-1846.2789426151
gdb_126211,CCc1c(onn1)CC,2.3442,1.28422,0.90471,4.073,78.89,-0.2542,-0.0294,0.2249,1341.9653,0.158175,-419.208437,-419.199065,-419.198121,-419.243799,33.306,-1815.2417199661,-1826.2469728081,-1836.9158808261,-1687.5605812091
gdb_98507,OCC(=O)C1(CN1)C#C,2.37857,1.36002,0.93415,1.844,72.86,-0.2652,-0.0443,0.2209,1217.321,0.121673,-437.833764,-437.824633,-437.823689,-437.867887,33.349,-1592.744598818,-1601.235423097,-1610.1253431,-1484.394502315
gdb_85006,CC1OC(=N)C(C)=C1N,2.18025,1.68021,1.01544,4.8282,83.05,-0.206,0.0045,0.2105,1193.5572,0.159195,-419.253559,-419.244109,-419.243165,-419.287641,35.142,-1843.556181064,-1854.512488204,-1865.181396222,-1715.0718307871
gdb_128424,CNCc1noc(=O)o1,4.81851,0.86392,0.76878,4.8658,64.47,-0.2527,-0.0233,0.2294,1445.1487,0.112231,-491.084945,-491.076601,-491.075657,-491.119197,28.968,-1465.08291284,-1473.17777894,-1481.474702938,-1362.935115293
gdb_58528,CC(O)C1(C)CN=CO1,2.56435,1.45207,1.25859,2.325,74.02,-0.2507,0.0229,0.2736,1104.2233,0.170345,-440.308286,-440.299133,-440.298189,-440.341865,34.836,-1889.8261846881,-1901.857414745,-1913.119318768,-1754.3927997451
gdb_27143,c1nc(c(o1)OC=O)O,3.41942,1.18315,0.91822,3.4728,58.52,-0.2354,-0.0209,0.2144,1159.7584,0.076848,-509.795406,-509.78774,-509.786796,-509.828709,26.728,-1296.0081428981,-1301.862801868,-1308.380737851,-1213.3733652151
gdb_122411,C1C(=O)CN1CCCO,6.36186,0.5783,0.5474,3.5661,77.59,-0.2305,-0.0232,0.2073,1955.7492,0.168698,-440.2639,-440.254049,-440.253105,-440.299868,34.829,-1861.973570214,-1873.566798989,-1884.828703012,-1728.039304272
gdb_109269,C1C=CC=CC(=C1)CO,3.21338,1.17825,0.92968,1.3764,87.33,-0.2112,-0.0255,0.1857,1273.5313,0.160365,-385.902509,-385.89404,-385.893096,-385.935573,32.412,-1920.8201092161,-1932.393257703,-1943.062165721,-1792.3131686151
gdb_129051,N=C1C=CON=CC1=O,2.72606,1.67523,1.0376,3.7833,72.73,-0.2653,-0.1007,0.1646,1042.4816,0.089439,-452.696087,-452.688743,-452.687799,-452.730103,26.569,-1358.089490795,-1365.035387916,-1372.146319904,-1269.420586568
gdb_25624,CC#Cc1c(nc[nH]1)N,3.60663,0.97091,0.76926,2.7718,88.41,-0.1773,0.0089,0.1862,1446.707,0.125478,-396.954085,-396.945027,-396.944082,-396.989221,32.326,-1644.0478521311,-1652.584484567,-1661.473777061,-1536.2292557511
gdb_86319,CC1CC(C)N1C(N)=O,1.94881,1.61408,0.99326,3.5587,80.3,-0.2335,0.0469,0.2805,1258.443,0.182233,-420.449469,-420.4396,-420.438656,-420.484305,36.654,-1966.1488493401,-1978.6193356971,-1990.474235725,-1824.7666790771
gdb_31952,CCc1ccc([nH]1)OC,4.39146,0.88213,0.77578,1.0333,84.82,-0.1734,0.0593,0.2327,1532.8548,0.17094,-403.182736,-403.173146,-403.172202,-403.217685,34.956,-1947.718282501,-1959.475918634,-1970.737822657,-1813.4006085601
gdb_98499,COC(=O)C1(CC1)C#C,2.38395,1.44062,0.97106,0.8723,76.46,-0.2491,0.0082,0.2573,1218.1789,0.133391,-421.813758,-421.804334,-421.803389,-421.848353,33.98,-1728.7948251081,-1737.990969503,-1747.473258002,-1614.363538886
gdb_124452,CC(C)(C)c1ncon1,3.13074,1.25317,1.11556,1.1286,76.04,-0.2891,-0.0213,0.2679,1171.4025,0.158478,-419.224335,-419.215405,-419.214461,-419.257934,33.4,-1825.217858048,-1836.500469868,-1847.169377886,-1696.430420924
gdb_53237,CC#CC1OC(C)C1O,2.65616,0.99666,0.95515,1.6255,80.38,-0.2516,0.0218,0.2735,1386.5403,0.156549,-422.985824,-422.975633,-422.974689,-423.022503,35.688,-1836.4251687881,-1846.9171192681,-1857.5860272861,-1709.93064955
gdb_94106,CC1CCC(C1)NC=O,3.77611,0.818,0.75636,3.7995,84.42,-0.2465,0.0354,0.2818,1585.2022,0.195475,-404.399428,-404.389939,-404.388995,-404.435342,35.013,-2083.3518428151,-2096.9499628451,-2109.397858878,-1936.2687532871
gdb_123065,C1C(CO1)COCCO,4.78324,0.61727,0.60709,1.2104,76.02,-0.2491,0.0739,0.323,1877.9226,0.181623,-461.320445,-461.310495,-461.30955,-461.357492,34.468,-1909.3843852001,-1921.804043328,-1933.658315847,-1769.49380383
gdb_105447,COC1(CC=CC1)C=O,2.26868,1.48848,1.23972,1.6052,76.55,-0.2423,-0.0287,0.2137,1115.7086,0.157474,-423.033148,-423.024093,-423.023149,-423.067427,33.108,-1866.1214047041,-1877.3262054081,-1887.995113426,-1738.120863866
gdb_43438,C#CC1=CC(=O)NC1=O,3.37183,1.28602,0.93095,1.7527,74.0,-0.2736,-0.1066,0.167,1134.2291,0.07735,-435.531323,-435.523799,-435.522854,-435.563548,27.829,-1403.645389177,-1409.590409443,-1416.107717917,-1320.846204136
gdb_86692,CC1OC(C=O)C1C#N,2.21175,1.49436,1.03942,4.2599,69.35,-0.2654,-0.0532,0.2122,1147.4989,0.121996,-437.885452,-437.876415,-437.875471,-437.92054,31.294,-1625.1792840101,-1633.7290941351,-1642.619014138,-1517.434733692
gdb_127792,Cn1c(cnn1)C(=O)N,2.87418,1.55137,1.01697,3.479,69.23,-0.2666,-0.0425,0.2242,1092.5827,0.11391,-450.162145,-450.153766,-450.152822,-450.195739,29.861,-1489.327350564,-1497.400253849,-1505.697177847,-1386.662485601
gdb_47868,N=C1OCCCOC1=N,2.34926,1.73929,1.28665,5.0653,72.02,-0.2643,-0.0159,0.2484,1022.1532,0.137958,-455.15081,-455.143021,-455.142077,-455.183253,29.676,-1642.747025974,-1652.967892566,-1662.450808574,-1526.349126546
gdb_22962,COCC1CCC1=NO,3.38573,0.84615,0.72794,0.8311,80.44,-0.2389,0.0045,0.2434,1576.5726,0.168746,-440.217701,-440.20762,-440.206675,-440.254737,35.355,-1832.9832819231,-1844.4321836281,-1855.693460142,-1699.7191955931
gdb_101433,CC1CCC1C(O)CO,2.8835,0.98293,0.82171,2.4725,81.56,-0.253,0.0582,0.3112,1477.0334,0.205196,-425.412581,-425.402512,-425.401568,-425.447612,37.94,-2103.5337872731,-2117.6565048271,-2130.697396865,-1949.2632096591
gdb_94220,CC1COC1(C)CC#N,3.24258,1.04803,0.97353,5.4323,79.08,-0.2594,0.0287,0.2881,1301.5362,0.169237,-403.15691,-403.147182,-403.146238,-403.191909,35.377,-1931.512235067,-1943.183274958,-1954.445178981,-1797.225936576
gdb_128732,COc1c(non1)C#C,2.40573,1.56821,0.9551,3.5187,69.58,-0.2637,-0.0583,0.2054,1144.2116,0.087695,-452.659232,-452.651243,-452.650299,-452.692147,28.56,-1334.9626466,-1341.5038004161,-1348.6147324041,-1245.602854964
gdb_113626,CCC1NC1C(=O)C#N,3.63109,0.87046,0.83338,4.4963,76.84,-0.2784,-0.0895,0.189,1434.7065,0.134643,-418.001572,-417.992205,-417.991261,-418.036793,32.804,-1685.7746905951,-1695.0059754941,-1704.488891502,-1571.376034841
gdb_115785,OCC1OCC1NC=O,3.07175,0.93737,0.79821,2.9215,69.97,-0.2567,0.015,0.2717,1419.7188,0.147452,-476.215842,-476.206644,-476.2057,-476.251268,32.437,-1695.4835098431,-1705.708768998,-1715.784681011,-1574.324072123
gdb_99112,CNC(=O)CC1(CC1)O,2.92739,1.03394,0.89106,3.588,76.58,-0.2321,0.0397,0.2718,1382.7694,0.169531,-440.304696,-440.2947,-440.293756,-440.340349,36.333,-1887.573427378,-1899.075667348,-1910.337571371,-1753.441496101
gdb_103833,CCC1(C)NC1C(C)O,2.67915,1.06343,0.87762,2.8189,86.2,-0.2442,0.0673,0.3115,1465.3531,0.215853,-405.538837,-405.528155,-405.527211,-405.574346,40.233,-2170.489625082,-2185.1162323631,-2198.750120406,-2009.781432637
gdb_33271,N#CC#CC#CC1CO1,15.28294,0.44712,0.44681,5.3785,100.38,-0.2701,-0.0869,0.1832,2251.2195,0.076743,-398.284391,-398.276068,-398.275124,-398.318526,28.373,-1385.3691895521,-1390.8134576361,-1397.331393619,-1304.0245703731
gdb_31272,COc1c(nc[nH]1)CO,2.02419,1.72693,1.02248,3.3673,71.3,-0.2111,0.0305,0.2416,1153.16,0.136726,-455.161209,-455.152297,-455.151353,-455.195341,31.91,-1649.2724920651,-1658.78866605,-1668.271582058,-1533.9344553381
gdb_27991,Cc1cn(c(n1)N)C=O,2.62612,1.39488,0.9182,2.3166,75.92,-0.2136,-0.0378,0.1759,1222.7125,0.125104,-434.133381,-434.124843,-434.123899,-434.166515,31.238,-1619.881853032,-1628.744162639,-1637.634082642,-1510.550959962
gdb_86441,CC1CC(=O)CC(C)O1,1.77782,1.70935,0.92959,2.0484,80.09,-0.2389,-0.0138,0.2251,1297.621,0.181733,-424.2705,-424.261309,-424.260364,-424.304276,34.955,-2014.7193009581,-2027.615865926,-2039.470138445,-1873.032161321
gdb_59885,CC(C)OC(=O)C1CN1,3.98898,0.84497,0.79932,2.3355,77.71,-0.2563,0.004,0.2604,1529.3631,0.169735,-440.305479,-440.295672,-440.294728,-440.34089,35.156,-1888.0647669251,-1899.685606096,-1910.947510119,-1753.78097847
gdb_129501,NC(=O)N1N=CNC1=N,2.89805,1.65656,1.05465,6.1397,66.83,-0.2137,-0.0061,0.2076,1043.3152,0.102375,-466.227158,-466.219058,-466.218114,-466.260107,29.78,-1381.519421837,-1388.87821988,-1396.582147873,-1284.827187536
gdb_25702,CC#CCc1ccc[nH]1,4.53338,0.8173,0.70954,2.1932,86.99,-0.1946,0.0486,0.2432,1592.5653,0.148024,-364.829375,-364.820142,-364.819198,-364.865496,32.787,-1862.9995474291,-1873.2047262961,-1883.280638309,-1743.0442994801
gdb_46165,C#CC1COC(=O)OC1,5.0069,1.02192,0.87579,5.3344,68.18,-0.2846,0.0231,0.3077,1238.9538,0.112492,-457.768618,-457.760536,-457.759592,-457.801848,29.281,-1564.1358359991,-1572.396364475,-1580.693288473,-1461.962938092
gdb_100030,CC1CC1C(C)(O)CO,2.46306,1.20311,1.0062,2.2379,82.07,-0.2478,0.0602,0.308,1315.1092,0.203459,-425.414075,-425.403483,-425.402539,-425.448959,40.305,-2104.4712857191,-2118.2658160661,-2131.306708104,-1950.1084642821
gdb_108843,CC1CC(=O)C(CO)=C1,2.25053,1.29919,0.86934,2.2049,79.73,-0.2358,-0.0372,0.1986,1341.8704,0.158345,-423.066192,-423.056822,-423.055878,-423.101019,33.916,-1886.8568121001,-1897.863947469,-1908.5328554871,-1759.200146194
gdb_104956,CCC1(CC1)C(=O)C#N,2.03874,1.57744,1.0491,4.1489,77.86,-0.2891,-0.0834,0.2057,1179.5677,0.145864,-401.965492,-401.956068,-401.955123,-402.000183,34.007,-1811.7383372191,-1821.8230343581,-1831.898318862,-1690.6297277281
gdb_119900,CC1C(CCO)C1(C)C,2.54793,0.8564,0.79184,1.3067,90.04,-0.2521,0.0784,0.3305,1635.9026,0.226309,-389.483755,-389.47222,-389.471276,-389.52048,41.98,-2284.529345688,-2299.5098680451,-2313.736752093,-2118.2068302201
gdb_43420,C1CNC=CC(=O)C=C1,2.32157,1.61404,1.05231,5.8029,84.29,-0.2094,-0.0377,0.1716,1142.1208,0.149978,-401.966896,-401.958837,-401.957893,-401.999674,30.928,-1812.6193598551,-1823.560606779,-1833.636518792,-1690.3103256471
gdb_30413,CN=C1NC(=O)NC=C1,2.91923,1.38297,0.94398,2.1261,78.0,-0.2208,-0.0239,0.1969,1188.4146,0.126572,-434.141067,-434.133033,-434.132089,-434.17378,30.067,-1624.704887206,-1633.883461349,-1642.773381352,-1515.109812847
gdb_50455,O=CC1CCC(=O)C=C1,4.4899,0.95185,0.82249,0.7376,76.97,-0.2492,-0.0678,0.1814,1332.2041,0.135872,-421.871012,-421.862763,-421.861819,-421.904987,30.099,-1764.7222253941,-1774.655692864,-1784.1386088721,-1649.9018835921
gdb_59692,CC(O)C1OCC1C#N,2.1114,1.56849,1.00174,2.595,72.03,-0.2609,0.0065,0.2674,1186.0933,0.146562,-439.078491,-439.069209,-439.068265,-439.112982,33.392,-1745.9703739471,-1756.143549855,-1766.219461868,-1624.480238984
gdb_57426,CC(C)(O)C1OC1(C)C,2.65187,1.14673,1.07653,1.8625,82.1,-0.2578,0.0802,0.338,1310.2837,0.201689,-425.428711,-425.417972,-425.417028,-425.463419,41.03,-2113.6555074431,-2127.357793967,-2140.398686005,-1959.182244422
gdb_76248,OC1C(O)C(=O)C1C#C,2.77186,1.36507,1.08134,1.8233,68.22,-0.2521,-0.042,0.2101,1101.3776,0.109487,-457.71767,-457.70874,-457.707796,-457.751364,32.697,-1532.1655074671,-1539.893908311,-1548.190832309,-1430.283773736
